image_name,defect_type,confidence,x_min,y_min,width,height
01_spur_13.jpg,spurious_copper,0.00125,2228.073,649.213,57.021,30.441
01_spur_13.jpg,mouse_bite,0.0012,2129.142,761.102,29.353,31.056
01_spur_13.jpg,spur,0.00119,2440.688,290.605,37.943,39.975
01_spur_13.jpg,spur,0.00119,2815.141,832.636,25.384,79.547
01_spur_13.jpg,spurious_copper,0.00117,698.987,1120.869,41.472,32.41
01_spur_13.jpg,spur,0.00116,1328.365,1261.315,53.712,32.629
01_spur_13.jpg,missing_hole,0.00116,2065.653,438.592,26.962,28.199
01_spur_13.jpg,spur,0.00114,1465.582,521.61,28.387,54.241
01_spur_13.jpg,mouse_bite,0.00112,1519.601,1175.511,39.571,47.936
01_spur_13.jpg,mouse_bite,0.00109,2170.347,1091.044,45.701,51.88
01_spur_13.jpg,open_circuit,0.00109,2165.231,987.298,28.297,29.953
01_spur_13.jpg,mouse_bite,0.00108,2199.697,1117.495,41.88,46.393
01_spur_13.jpg,open_circuit,0.00106,2129.142,761.102,29.353,31.056
01_spur_13.jpg,spurious_copper,0.00102,2657.389,566.73,37.84,49.398
01_spur_13.jpg,open_circuit,0.00101,698.987,1120.869,41.472,32.41
01_spur_13.jpg,spurious_copper,0.00101,2189.449,1100.784,43.703,52.888
01_spur_13.jpg,open_circuit,0.00101,1462.705,1233.961,48.108,46.362
01_spur_13.jpg,spur,0.001,2618.399,524.826,49.766,47.179
01_spur_14.jpg,missing_hole,0.07482,462.514,1222.318,50.017,47.646
01_spur_14.jpg,spur,0.01656,2189.458,1100.77,43.708,52.911
01_spur_14.jpg,mouse_bite,0.0096,1474.349,1214.413,52.644,54.053
01_spur_14.jpg,spur,0.00741,1683.05,409.437,51.614,37.73
01_spur_14.jpg,mouse_bite,0.00668,1462.464,1233.777,48.555,46.579
01_spur_14.jpg,mouse_bite,0.00654,454.676,946.789,30.328,32.637
01_spur_14.jpg,spurious_copper,0.00461,2258.571,1387.697,48.705,44.498
01_spur_14.jpg,spur,0.00448,2170.338,1091.024,45.712,51.909
01_spur_14.jpg,mouse_bite,0.00446,2189.458,1100.77,43.708,52.911
01_spur_14.jpg,spurious_copper,0.0042,2618.387,524.822,49.784,47.191
01_spur_14.jpg,spurious_copper,0.00415,1108.244,1169.274,44.313,37.244
01_spur_14.jpg,open_circuit,0.00388,418.285,818.54,30.656,38.291
01_spur_14.jpg,spurious_copper,0.00371,418.285,818.54,30.656,38.291
01_spur_14.jpg,mouse_bite,0.00342,2065.659,438.57,26.976,28.245
01_spur_14.jpg,spurious_copper,0.00325,2310.338,1289.861,37.74,47.164
01_spur_14.jpg,mouse_bite,0.00307,648.845,1285.426,35.615,35.113
01_spur_14.jpg,open_circuit,0.00307,454.676,946.789,30.328,32.637
01_spur_14.jpg,spur,0.003,1675.63,407.486,48.875,39.194
01_spur_14.jpg,spur,0.00278,1462.464,1233.777,48.555,46.579
01_spur_14.jpg,mouse_bite,0.00272,2165.217,987.284,28.316,29.974
01_spur_14.jpg,open_circuit,0.00241,2065.659,438.57,26.976,28.245
01_spur_14.jpg,spurious_copper,0.00238,2716.233,1031.533,46.721,49.87
01_spur_14.jpg,spur,0.00229,2308.013,1097.172,36.839,35.854
01_spur_14.jpg,spurious_copper,0.00226,699.092,1133.769,60.892,37.838
01_spur_14.jpg,spurious_copper,0.00221,2693.631,1246.585,45.972,44.82
01_spur_14.jpg,spurious_copper,0.0022,2308.013,1097.172,36.839,35.854
01_spur_14.jpg,spurious_copper,0.00212,1114.324,1168.47,51.261,34.512
01_spur_14.jpg,spurious_copper,0.00205,2122.14,1332.703,38.892,45.967
01_spur_14.jpg,open_circuit,0.00202,417.538,809.958,33.397,38.809
01_spur_14.jpg,spur,0.00199,1474.349,1214.413,52.644,54.053
01_spur_14.jpg,spurious_copper,0.00194,2120.659,898.089,43.247,38.886
01_spur_14.jpg,open_circuit,0.00188,407.299,818.366,44.074,31.848
01_spur_14.jpg,short,0.00183,2310.338,1289.861,37.74,47.164
01_spur_14.jpg,mouse_bite,0.00175,407.299,818.366,44.074,31.848
01_spur_14.jpg,spurious_copper,0.00171,447.207,914.135,37.397,42.729
01_spur_14.jpg,spurious_copper,0.00171,454.676,946.789,30.328,32.637
01_spur_14.jpg,mouse_bite,0.00167,418.285,818.54,30.656,38.291
01_spur_14.jpg,mouse_bite,0.00167,1450.657,1240.863,49.514,49.627
01_spur_14.jpg,mouse_bite,0.00164,1861.329,1406.99,45.821,25.885
01_spur_14.jpg,spurious_copper,0.00159,1683.05,409.437,51.614,37.73
01_spur_14.jpg,spurious_copper,0.00151,2620.855,501.315,40.212,39.211
01_spur_14.jpg,spurious_copper,0.00146,2713.931,1043.252,43.609,48.232
01_spur_14.jpg,mouse_bite,0.00144,604.713,331.436,35.844,37.815
01_spur_14.jpg,spur,0.00143,698.987,1120.868,41.468,32.418
01_spur_14.jpg,spur,0.0014,2815.19,819.852,28.059,78.458
01_spur_14.jpg,missing_hole,0.00138,407.299,818.366,44.074,31.848
01_spur_14.jpg,mouse_bite,0.00133,1494.296,1199.828,48.25,45.698
01_spur_14.jpg,spur,0.0013,1465.575,521.725,28.646,55.707
01_spur_14.jpg,spurious_copper,0.00129,2261.182,1377.868,46.925,47.009
01_spur_14.jpg,spurious_copper,0.00129,709.741,1110.319,50.758,36.804
01_spur_14.jpg,spurious_copper,0.00129,427.886,856.433,34.839,65.428
01_spur_14.jpg,spurious_copper,0.00128,611.701,788.216,26.894,49.279
01_spur_14.jpg,spur,0.00127,1328.557,1261.366,53.921,32.954
01_spur_14.jpg,spurious_copper,0.00126,2313.46,1300.414,39.072,48.666
01_spur_14.jpg,spurious_copper,0.00126,2228.014,649.209,57.139,30.477
01_spur_14.jpg,spur,0.00125,2201.487,1106.317,42.717,45.098
01_spur_14.jpg,spurious_copper,0.00123,1475.522,567.343,30.159,40.017
01_spur_14.jpg,mouse_bite,0.0012,2129.141,761.091,29.375,31.079
01_spur_14.jpg,spur,0.00119,2815.142,832.628,25.389,79.558
01_spur_14.jpg,spur,0.00119,2440.679,290.601,37.968,40.021
01_spur_14.jpg,mouse_bite,0.00118,1519.806,1175.607,39.244,47.619
01_spur_14.jpg,spurious_copper,0.00117,698.987,1120.868,41.468,32.418
01_spur_14.jpg,missing_hole,0.00116,2065.659,438.57,26.976,28.245
01_spur_14.jpg,mouse_bite,0.00109,2170.338,1091.024,45.712,51.909
01_spur_14.jpg,open_circuit,0.00109,2165.217,987.284,28.316,29.974
01_spur_14.jpg,mouse_bite,0.00108,2199.701,1117.494,41.879,46.399
01_spur_14.jpg,open_circuit,0.00108,1462.464,1233.777,48.555,46.579
01_spur_14.jpg,open_circuit,0.00107,2129.141,761.091,29.375,31.079
01_spur_14.jpg,spurious_copper,0.00102,2657.385,566.718,37.846,49.414
01_spur_14.jpg,open_circuit,0.00101,698.987,1120.868,41.468,32.418
01_spur_14.jpg,spurious_copper,0.00101,2189.458,1100.77,43.708,52.911
01_spur_14.jpg,spur,0.001,2618.387,524.822,49.784,47.191
01_spur_15.jpg,spur,0.14279,717.734,290.616,51.106,40.21
01_spur_15.jpg,missing_hole,0.05245,462.675,1222.325,49.767,47.529
01_spur_15.jpg,spur,0.02373,411.371,429.801,50.62,38.883
01_spur_15.jpg,spur,0.01834,2189.337,1100.883,44.077,52.81
01_spur_15.jpg,mouse_bite,0.01075,1474.327,1214.864,52.24,54.043
01_spur_15.jpg,short,0.00868,411.371,429.801,50.62,38.883
01_spur_15.jpg,mouse_bite,0.00787,1462.536,1233.685,48.474,46.759
01_spur_15.jpg,mouse_bite,0.00727,454.715,946.875,30.459,33.025
01_spur_15.jpg,spurious_copper,0.00533,1108.329,1169.59,43.35,36.616
01_spur_15.jpg,missing_hole,0.00495,406.591,436.734,53.723,32.209
01_spur_15.jpg,spur,0.00485,2170.367,1091.22,45.637,51.724
01_spur_15.jpg,mouse_bite,0.00471,2189.337,1100.883,44.077,52.81
01_spur_15.jpg,spurious_copper,0.00408,2618.476,524.761,49.973,47.073
01_spur_15.jpg,spurious_copper,0.00382,417.931,818.451,31.103,38.483
01_spur_15.jpg,open_circuit,0.00376,417.931,818.451,31.103,38.483
01_spur_15.jpg,open_circuit,0.00354,406.591,436.734,53.723,32.209
01_spur_15.jpg,open_circuit,0.00354,454.715,946.875,30.459,33.025
01_spur_15.jpg,mouse_bite,0.00347,2065.784,438.646,26.68,28.047
01_spur_15.jpg,spur,0.00338,1462.536,1233.685,48.474,46.759
01_spur_15.jpg,mouse_bite,0.00337,411.371,429.801,50.62,38.883
01_spur_15.jpg,spurious_copper,0.00337,2310.512,1290.201,37.583,46.59
01_spur_15.jpg,mouse_bite,0.00282,649.12,1285.271,34.479,34.827
01_spur_15.jpg,mouse_bite,0.00265,2164.957,987.236,28.537,30.061
01_spur_15.jpg,spurious_copper,0.00264,1114.714,1168.594,50.695,34.116
01_spur_15.jpg,spurious_copper,0.00262,699.496,1133.359,60.252,38.256
01_spur_15.jpg,spur,0.00252,2307.865,1097.254,36.943,35.678
01_spur_15.jpg,spurious_copper,0.00248,2307.865,1097.254,36.943,35.678
01_spur_15.jpg,spurious_copper,0.00243,2693.853,1246.615,45.912,44.956
01_spur_15.jpg,open_circuit,0.00237,2065.784,438.646,26.68,28.047
01_spur_15.jpg,spur,0.00233,392.47,425.021,74.7,41.557
01_spur_15.jpg,spur,0.00233,1474.327,1214.864,52.24,54.043
01_spur_15.jpg,spurious_copper,0.00221,2716.779,1031.712,46.083,49.352
01_spur_15.jpg,spurious_copper,0.0022,2121.937,1332.812,39.066,45.951
01_spur_15.jpg,mouse_bite,0.00218,604.2,331.204,36.332,38.071
01_spur_15.jpg,open_circuit,0.00214,407.28,818.216,44.327,32.231
01_spur_15.jpg,short,0.00213,2310.512,1290.201,37.583,46.59
01_spur_15.jpg,spurious_copper,0.00213,2259.046,1388.154,48.138,44.183
01_spur_15.jpg,missing_hole,0.00202,710.588,292.722,59.281,38.577
01_spur_15.jpg,spurious_copper,0.00195,454.715,946.875,30.459,33.025
01_spur_15.jpg,open_circuit,0.00193,179.852,816.942,45.039,33.448
01_spur_15.jpg,open_circuit,0.00192,416.997,809.859,33.962,39.293
01_spur_15.jpg,mouse_bite,0.00188,407.28,818.216,44.327,32.231
01_spur_15.jpg,spurious_copper,0.00182,611.229,787.756,27.589,52.816
01_spur_15.jpg,spur,0.00181,719.535,281.452,51.139,43.083
01_spur_15.jpg,spurious_copper,0.00175,2120.674,898.217,41.37,38.822
01_spur_15.jpg,spur,0.00174,699.352,1120.59,40.947,32.731
01_spur_15.jpg,mouse_bite,0.00172,1450.85,1240.666,49.428,50.118
01_spur_15.jpg,spurious_copper,0.00169,447.349,914.423,37.404,43.211
01_spur_15.jpg,missing_hole,0.00168,179.852,816.942,45.039,33.448
01_spur_15.jpg,missing_hole,0.00153,407.28,818.216,44.327,32.231
01_spur_15.jpg,spurious_copper,0.00153,709.481,1110.308,51.108,37.691
01_spur_15.jpg,spur,0.00152,2815.309,820.179,27.766,76.557
01_spur_15.jpg,mouse_bite,0.00151,417.931,818.451,31.103,38.483
01_spur_15.jpg,spur,0.00151,1330.006,1261.309,52.53,33.223
01_spur_15.jpg,mouse_bite,0.0015,179.852,816.942,45.039,33.448
01_spur_15.jpg,spurious_copper,0.00146,699.352,1120.59,40.947,32.731
01_spur_15.jpg,mouse_bite,0.00146,1861.265,1407.034,45.659,25.886
01_spur_15.jpg,spurious_copper,0.00145,2620.918,501.338,40.486,39.13
01_spur_15.jpg,mouse_bite,0.00145,710.588,292.722,59.281,38.577
01_spur_15.jpg,mouse_bite,0.00144,1494.651,1200.028,47.831,45.975
01_spur_15.jpg,spurious_copper,0.00144,2714.206,1043.645,43.159,47.759
01_spur_15.jpg,spur,0.00144,2201.461,1106.172,42.729,45.061
01_spur_15.jpg,short,0.00143,1346.103,1260.14,50.368,39.496
01_spur_15.jpg,open_circuit,0.00141,415.565,440.43,41.611,35.835
01_spur_15.jpg,mouse_bite,0.00137,415.565,440.43,41.611,35.835
01_spur_15.jpg,spur,0.00137,692.693,291.127,81.566,45.591
01_spur_15.jpg,spurious_copper,0.00136,717.734,290.616,51.106,40.21
01_spur_15.jpg,open_circuit,0.00134,1462.536,1233.685,48.474,46.759
01_spur_15.jpg,spurious_copper,0.00127,2313.594,1301.363,38.847,47.627
01_spur_15.jpg,open_circuit,0.00126,699.352,1120.59,40.947,32.731
01_spur_15.jpg,mouse_bite,0.00124,1520.355,1175.505,38.788,47.361
01_spur_15.jpg,short,0.00123,717.734,290.616,51.106,40.21
01_spur_15.jpg,open_circuit,0.00121,710.588,292.722,59.281,38.577
01_spur_15.jpg,spurious_copper,0.00119,427.664,856.257,35.102,65.45
01_spur_15.jpg,spurious_copper,0.00119,413.765,1071.864,34.505,31.24
01_spur_15.jpg,spurious_copper,0.00119,2228.378,649.122,56.463,30.482
01_spur_15.jpg,mouse_bite,0.00118,2199.579,1117.195,42.12,46.653
01_spur_15.jpg,spurious_copper,0.00118,2189.337,1100.883,44.077,52.81
01_spur_15.jpg,spur,0.00117,2815.235,834.0,25.022,76.869
01_spur_15.jpg,mouse_bite,0.00115,2170.367,1091.22,45.637,51.724
01_spur_15.jpg,missing_hole,0.00115,699.352,1120.59,40.947,32.731
01_spur_15.jpg,missing_hole,0.00113,2065.784,438.646,26.68,28.047
01_spur_15.jpg,spur,0.00111,2441.077,290.916,37.602,39.717
01_spur_15.jpg,spur,0.00111,1346.103,1260.14,50.368,39.496
01_spur_15.jpg,mouse_bite,0.0011,2129.043,760.837,29.653,31.453
01_spur_15.jpg,spurious_copper,0.00109,2700.653,1251.597,54.11,44.17
01_spur_15.jpg,spur,0.00108,1465.562,521.612,28.617,54.603
01_spur_15.jpg,open_circuit,0.00108,2164.957,987.236,28.537,30.061
01_spur_15.jpg,short,0.00107,416.997,809.859,33.962,39.293
01_spur_15.jpg,spur,0.00106,1450.85,1240.666,49.428,50.118
01_spur_15.jpg,open_circuit,0.00103,2129.043,760.837,29.653,31.453
01_spur_15.jpg,spurious_copper,0.00102,2657.357,566.688,37.963,49.44
01_spur_15.jpg,short,0.00102,417.931,818.451,31.103,38.483
01_spur_15.jpg,mouse_bite,0.001,1046.19,603.66,39.422,37.721
01_spur_18.jpg,missing_hole,0.0526,462.671,1222.323,49.777,47.538
01_spur_18.jpg,spur,0.01836,2189.336,1100.888,44.088,52.808
01_spur_18.jpg,mouse_bite,0.01074,1474.323,1214.869,52.237,54.041
01_spur_18.jpg,mouse_bite,0.00786,1462.536,1233.687,48.47,46.757
01_spur_18.jpg,mouse_bite,0.0073,454.7,946.855,30.486,33.066
01_spur_18.jpg,spurious_copper,0.00532,1108.325,1169.575,43.373,36.633
01_spur_18.jpg,spur,0.00485,2170.369,1091.22,45.637,51.728
01_spur_18.jpg,mouse_bite,0.0047,2189.336,1100.888,44.088,52.808
01_spur_18.jpg,spurious_copper,0.00425,2618.291,524.707,50.145,47.169
01_spur_18.jpg,spurious_copper,0.0038,417.916,818.441,31.119,38.495
01_spur_18.jpg,open_circuit,0.00373,417.916,818.441,31.119,38.495
01_spur_18.jpg,open_circuit,0.00355,454.7,946.855,30.486,33.066
01_spur_18.jpg,mouse_bite,0.00344,2065.785,438.657,26.69,28.032
01_spur_18.jpg,spur,0.00338,1462.536,1233.687,48.47,46.757
01_spur_18.jpg,spurious_copper,0.00337,2310.512,1290.201,37.585,46.59
01_spur_18.jpg,mouse_bite,0.00282,649.117,1285.269,34.482,34.828
01_spur_18.jpg,mouse_bite,0.00264,2164.951,987.245,28.545,30.059
01_spur_18.jpg,spurious_copper,0.00263,1114.698,1168.579,50.714,34.133
01_spur_18.jpg,spurious_copper,0.00262,699.471,1133.353,60.27,38.278
01_spur_18.jpg,spur,0.00253,2307.867,1097.257,36.943,35.682
01_spur_18.jpg,spurious_copper,0.00248,2307.867,1097.257,36.943,35.682
01_spur_18.jpg,spurious_copper,0.00244,2693.855,1246.617,45.919,44.957
01_spur_18.jpg,open_circuit,0.00236,2065.785,438.657,26.69,28.032
01_spur_18.jpg,spur,0.00232,1474.323,1214.869,52.237,54.041
01_spur_18.jpg,mouse_bite,0.00232,2656.976,315.988,50.823,31.512
01_spur_18.jpg,spurious_copper,0.00221,2716.765,1031.711,46.08,49.352
01_spur_18.jpg,spurious_copper,0.0022,2121.934,1332.813,39.074,45.957
01_spur_18.jpg,short,0.00213,2310.512,1290.201,37.585,46.59
01_spur_18.jpg,spurious_copper,0.00213,2259.044,1388.152,48.143,44.188
01_spur_18.jpg,open_circuit,0.00212,407.23,818.215,44.425,32.317
01_spur_18.jpg,spurious_copper,0.00194,454.7,946.855,30.486,33.066
01_spur_18.jpg,open_circuit,0.00191,416.955,809.855,33.995,39.323
01_spur_18.jpg,mouse_bite,0.00185,407.23,818.215,44.425,32.317
01_spur_18.jpg,spurious_copper,0.00181,611.213,787.763,27.619,52.879
01_spur_18.jpg,spurious_copper,0.00175,2120.676,898.224,41.39,38.818
01_spur_18.jpg,spur,0.00174,699.347,1120.582,40.954,32.777
01_spur_18.jpg,mouse_bite,0.00172,1450.849,1240.663,49.431,50.127
01_spur_18.jpg,spurious_copper,0.00167,447.334,914.457,37.441,43.231
01_spur_18.jpg,spur,0.00158,2656.976,315.988,50.823,31.512
01_spur_18.jpg,mouse_bite,0.00154,604.143,331.259,36.712,38.306
01_spur_18.jpg,missing_hole,0.00154,407.23,818.215,44.425,32.317
01_spur_18.jpg,spur,0.00153,2815.311,820.183,27.766,76.548
01_spur_18.jpg,spurious_copper,0.00152,709.446,1110.307,51.132,37.717
01_spur_18.jpg,spur,0.00151,1329.982,1261.305,52.565,33.232
01_spur_18.jpg,spurious_copper,0.00149,2620.756,501.404,40.496,39.234
01_spur_18.jpg,mouse_bite,0.00148,417.916,818.441,31.119,38.495
01_spur_18.jpg,spurious_copper,0.00146,699.347,1120.582,40.954,32.777
01_spur_18.jpg,mouse_bite,0.00145,1861.259,1407.032,45.666,25.89
01_spur_18.jpg,spur,0.00144,2201.45,1106.164,42.74,45.075
01_spur_18.jpg,mouse_bite,0.00144,1494.648,1200.033,47.832,45.979
01_spur_18.jpg,spurious_copper,0.00144,2714.198,1043.633,43.166,47.765
01_spur_18.jpg,short,0.00142,1346.103,1260.135,50.379,39.504
01_spur_18.jpg,open_circuit,0.00134,1462.536,1233.687,48.47,46.757
01_spur_18.jpg,spurious_copper,0.00128,2656.976,315.988,50.823,31.512
01_spur_18.jpg,spurious_copper,0.00127,2313.593,1301.363,38.85,47.628
01_spur_18.jpg,open_circuit,0.00126,699.347,1120.582,40.954,32.777
01_spur_18.jpg,mouse_bite,0.00124,1520.355,1175.509,38.778,47.361
01_spur_18.jpg,spurious_copper,0.00119,2228.386,649.129,56.454,30.468
01_spur_18.jpg,spur,0.00119,2441.106,290.909,37.594,39.684
01_spur_18.jpg,mouse_bite,0.00119,2199.581,1117.197,42.123,46.651
01_spur_18.jpg,spurious_copper,0.00118,427.652,856.242,35.129,65.506
01_spur_18.jpg,spur,0.00118,2815.236,834.008,25.023,76.852
01_spur_18.jpg,spurious_copper,0.00118,2189.336,1100.888,44.088,52.808
01_spur_18.jpg,spurious_copper,0.00116,413.764,1071.86,34.516,31.261
01_spur_18.jpg,mouse_bite,0.00115,2170.369,1091.22,45.637,51.728
01_spur_18.jpg,missing_hole,0.00115,699.347,1120.582,40.954,32.777
01_spur_18.jpg,missing_hole,0.00113,2065.785,438.657,26.69,28.032
01_spur_18.jpg,open_circuit,0.00111,179.656,816.594,43.28,33.844
01_spur_18.jpg,spur,0.00111,1346.103,1260.135,50.379,39.504
01_spur_18.jpg,mouse_bite,0.0011,2129.037,760.839,29.653,31.451
01_spur_18.jpg,missing_hole,0.00109,179.656,816.594,43.28,33.844
01_spur_18.jpg,spurious_copper,0.00109,2700.652,1251.597,54.111,44.172
01_spur_18.jpg,spur,0.00108,1465.561,521.611,28.621,54.625
01_spur_18.jpg,open_circuit,0.00107,2164.951,987.245,28.545,30.059
01_spur_18.jpg,spur,0.00106,1450.849,1240.663,49.431,50.127
01_spur_18.jpg,spur,0.00104,2618.291,524.707,50.145,47.169
01_spur_18.jpg,short,0.00103,416.955,809.855,33.995,39.323
01_spur_18.jpg,open_circuit,0.00102,2129.037,760.839,29.653,31.451
01_spur_18.jpg,spurious_copper,0.00102,2657.378,566.696,37.958,49.432
01_spurious_copper_01.jpg,spurious_copper,0.81838,1635.492,1053.097,85.629,46.369
01_spurious_copper_01.jpg,spurious_copper,0.57366,2134.859,1121.18,71.538,39.877
01_spurious_copper_01.jpg,spurious_copper,0.56586,777.987,1089.279,67.06,65.456
01_spurious_copper_01.jpg,missing_hole,0.13665,2071.927,1154.241,53.396,48.853
01_spurious_copper_01.jpg,spur,0.05659,1628.686,1050.054,89.036,41.591
01_spurious_copper_01.jpg,missing_hole,0.05238,462.647,1222.317,49.811,47.558
01_spurious_copper_01.jpg,spurious_copper,0.04275,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,spur,0.03169,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,spurious_copper,0.02188,770.681,1100.712,71.422,71.549
01_spurious_copper_01.jpg,spurious_copper,0.01956,781.23,1103.925,58.192,46.454
01_spurious_copper_01.jpg,mouse_bite,0.01888,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,spurious_copper,0.01505,2129.076,1122.158,114.755,36.234
01_spurious_copper_01.jpg,spur,0.01285,781.23,1103.925,58.192,46.454
01_spurious_copper_01.jpg,open_circuit,0.0114,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,mouse_bite,0.01108,1474.278,1214.865,52.299,54.09
01_spurious_copper_01.jpg,mouse_bite,0.00799,1462.49,1233.705,48.55,46.807
01_spurious_copper_01.jpg,mouse_bite,0.00723,454.678,946.835,30.501,33.09
01_spurious_copper_01.jpg,mouse_bite,0.00653,1628.686,1050.054,89.036,41.591
01_spurious_copper_01.jpg,spurious_copper,0.00591,2136.023,1112.989,84.817,50.479
01_spurious_copper_01.jpg,spur,0.00539,2134.859,1121.18,71.538,39.877
01_spurious_copper_01.jpg,spurious_copper,0.00526,1108.326,1169.565,43.362,36.623
01_spurious_copper_01.jpg,missing_hole,0.00489,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,spurious_copper,0.00403,2618.547,524.784,49.868,46.973
01_spurious_copper_01.jpg,short,0.00394,2138.867,1125.622,69.292,29.784
01_spurious_copper_01.jpg,spurious_copper,0.0039,784.072,1075.423,65.597,74.564
01_spurious_copper_01.jpg,spurious_copper,0.00378,417.916,818.432,31.124,38.506
01_spurious_copper_01.jpg,open_circuit,0.00374,417.916,818.432,31.124,38.506
01_spurious_copper_01.jpg,open_circuit,0.00351,454.678,946.835,30.501,33.09
01_spurious_copper_01.jpg,mouse_bite,0.00349,2065.754,438.678,26.662,28.003
01_spurious_copper_01.jpg,spur,0.0034,1462.49,1233.705,48.55,46.807
01_spurious_copper_01.jpg,spurious_copper,0.00329,2310.617,1290.327,37.48,46.264
01_spurious_copper_01.jpg,mouse_bite,0.00285,649.14,1285.203,34.512,34.807
01_spurious_copper_01.jpg,spurious_copper,0.00262,1114.739,1168.586,50.669,34.104
01_spurious_copper_01.jpg,spurious_copper,0.00258,1622.687,1048.582,89.986,41.526
01_spurious_copper_01.jpg,spurious_copper,0.00252,2694.026,1246.707,45.694,44.768
01_spurious_copper_01.jpg,spurious_copper,0.00249,2307.736,1096.939,36.909,35.791
01_spurious_copper_01.jpg,mouse_bite,0.00239,781.23,1103.925,58.192,46.454
01_spurious_copper_01.jpg,open_circuit,0.00237,2065.754,438.678,26.662,28.003
01_spurious_copper_01.jpg,spur,0.00233,777.987,1089.279,67.06,65.456
01_spurious_copper_01.jpg,mouse_bite,0.00233,2164.851,987.57,28.682,29.962
01_spurious_copper_01.jpg,missing_hole,0.00233,1628.686,1050.054,89.036,41.591
01_spurious_copper_01.jpg,spur,0.00231,1474.278,1214.865,52.299,54.09
01_spurious_copper_01.jpg,spurious_copper,0.00225,2259.149,1388.183,47.994,44.079
01_spurious_copper_01.jpg,spurious_copper,0.00223,1625.867,1036.789,103.072,63.146
01_spurious_copper_01.jpg,spurious_copper,0.0022,2716.883,1031.744,45.873,49.194
01_spurious_copper_01.jpg,short,0.00212,2310.617,1290.327,37.48,46.264
01_spurious_copper_01.jpg,open_circuit,0.00211,407.225,818.218,44.425,32.333
01_spurious_copper_01.jpg,short,0.00202,1628.686,1050.054,89.036,41.591
01_spurious_copper_01.jpg,spur,0.00201,2307.736,1096.939,36.909,35.791
01_spurious_copper_01.jpg,spurious_copper,0.00194,1631.429,1053.086,99.693,69.157
01_spurious_copper_01.jpg,spurious_copper,0.00192,454.678,946.835,30.501,33.09
01_spurious_copper_01.jpg,open_circuit,0.00191,416.955,809.854,33.994,39.333
01_spurious_copper_01.jpg,mouse_bite,0.00185,407.225,818.218,44.425,32.333
01_spurious_copper_01.jpg,spurious_copper,0.0018,2122.145,1332.997,38.604,45.512
01_spurious_copper_01.jpg,spurious_copper,0.00179,611.213,787.764,27.612,52.884
01_spurious_copper_01.jpg,mouse_bite,0.00172,1450.819,1240.662,49.513,50.178
01_spurious_copper_01.jpg,spurious_copper,0.00169,2146.888,1062.989,56.989,65.821
01_spurious_copper_01.jpg,spurious_copper,0.00165,447.327,914.484,37.448,43.227
01_spurious_copper_01.jpg,spurious_copper,0.00163,2120.718,898.309,40.749,38.722
01_spurious_copper_01.jpg,missing_hole,0.00159,781.23,1103.925,58.192,46.454
01_spurious_copper_01.jpg,mouse_bite,0.00157,1861.404,1407.076,45.501,25.768
01_spurious_copper_01.jpg,missing_hole,0.00153,407.225,818.218,44.425,32.333
01_spurious_copper_01.jpg,mouse_bite,0.00153,604.141,331.272,36.731,38.305
01_spurious_copper_01.jpg,spur,0.00152,2815.315,820.265,27.64,76.115
01_spurious_copper_01.jpg,mouse_bite,0.00151,1494.698,1199.973,47.742,45.766
01_spurious_copper_01.jpg,spur,0.00151,1329.998,1261.301,52.566,33.239
01_spurious_copper_01.jpg,mouse_bite,0.00147,417.916,818.432,31.124,38.506
01_spurious_copper_01.jpg,spurious_copper,0.00144,2620.967,501.299,40.393,39.02
01_spurious_copper_01.jpg,spurious_copper,0.00144,2714.276,1043.847,43.004,47.516
01_spurious_copper_01.jpg,short,0.00143,1346.098,1260.132,50.407,39.514
01_spurious_copper_01.jpg,spur,0.00135,2129.076,1122.158,114.755,36.234
01_spurious_copper_01.jpg,open_circuit,0.00133,1462.49,1233.705,48.55,46.807
01_spurious_copper_01.jpg,missing_hole,0.00132,2073.73,1145.945,57.424,46.947
01_spurious_copper_01.jpg,mouse_bite,0.0013,1520.316,1175.371,38.599,47.408
01_spurious_copper_01.jpg,spurious_copper,0.00124,769.472,1065.041,52.553,63.666
01_spurious_copper_01.jpg,spurious_copper,0.00122,2313.716,1301.703,38.64,47.283
01_spurious_copper_01.jpg,spurious_copper,0.00118,427.642,856.152,35.122,65.567
01_spurious_copper_01.jpg,spurious_copper,0.00117,2228.541,649.154,56.134,30.376
01_spurious_copper_01.jpg,open_circuit,0.00117,2164.851,987.57,28.682,29.962
01_spurious_copper_01.jpg,spur,0.00116,2815.237,834.376,24.891,76.282
01_spurious_copper_01.jpg,missing_hole,0.00113,2065.754,438.678,26.662,28.003
01_spurious_copper_01.jpg,spurious_copper,0.00113,413.742,1071.849,34.526,31.265
01_spurious_copper_01.jpg,spurious_copper,0.00112,2700.848,1251.688,53.874,43.96
01_spurious_copper_01.jpg,spur,0.00112,2441.099,290.926,37.559,39.595
01_spurious_copper_01.jpg,mouse_bite,0.00111,2129.042,760.891,29.584,31.382
01_spurious_copper_01.jpg,spur,0.00111,1346.098,1260.132,50.407,39.514
